orig.ident	nCount_RNA	nFeature_RNA	percent.mt	ID	Cell_id	Embryo	Grade	Day	Preservation	Batch	Group	Index	Lineage	inferCNV_CNV_count	inferCNV_ploidy_sc
ST0102	152357	8740	3.825226278	human_E10_D6_Allo_ST_10	ST0102_R1.sc10	E10	5BC	D6	Fresh	ST0102	ST	ST0102_R1	TE	0	euploidy
ST0102	171201	8757	2.41061676	human_E10_D6_Allo_ST_11	ST0102_R1.sc11	E10	5BC	D6	Fresh	ST0102	ST	ST0102_R1	TE	3	aneuploidy
ST0102	305707	10735	3.273068657	human_E10_D6_Allo_ST_12	ST0102_R1.sc12	E10	5BC	D6	Fresh	ST0102	ST	ST0102_R1	TE	0	euploidy
ST0102	131371	7449	3.487070967	human_E10_D6_Allo_ST_13	ST0102_R1.sc13	E10	5BC	D6	Fresh	ST0102	ST	ST0102_R1	TE	0	euploidy
ST0102	19274	5167	8.73197053	human_E10_D6_Allo_ST_14	ST0102_R1.sc14	E10	5BC	D6	Fresh	ST0102	ST	ST0102_R1	TE	0	euploidy
ST0102	462538	10763	2.28197467	human_E10_D6_Allo_ST_15	ST0102_R1.sc15	E10	5BC	D6	Fresh	ST0102	ST	ST0102_R1	TE	0	euploidy
ST0102	194801	8524	3.009738143	human_E10_D6_Allo_ST_17	ST0102_R1.sc17	E10	5BC	D6	Fresh	ST0102	ST	ST0102_R1	TE	0	euploidy
ST0102	129989	7315	2.984098655	human_E10_D6_Allo_ST_18	ST0102_R1.sc18	E10	5BC	D6	Fresh	ST0102	ST	ST0102_R1	TE	0	euploidy
ST0102	171983	7684	2.602001361	human_E10_D6_Allo_ST_19	ST0102_R1.sc19	E10	5BC	D6	Fresh	ST0102	ST	ST0102_R1	TE	0	euploidy
ST0102	52617	6717	4.483341886	human_E10_D6_Allo_ST_20	ST0102_R1.sc20	E10	5BC	D6	Fresh	ST0102	ST	ST0102_R1	TE	0	euploidy
ST0102	114336	7869	5.325531766	human_E10_D6_Allo_ST_24	ST0102_R1.sc24	E10	5BC	D6	Fresh	ST0102	ST	ST0102_R1	TE	6	aneuploidy
ST0102	37786	4348	11.50690732	human_E10_D6_Allo_ST_26	ST0102_R1.sc26	E10	5BC	D6	Fresh	ST0102	ST	ST0102_R1	TE	0	euploidy
ST0102	132937	8334	3.952248057	human_E10_D6_Allo_ST_3	ST0102_R1.sc3	E10	5BC	D6	Fresh	ST0102	ST	ST0102_R1	TE	0	euploidy
ST0102	166938	9546	3.406054943	human_E10_D6_Allo_ST_31	ST0102_R1.sc31	E10	5BC	D6	Fresh	ST0102	ST	ST0102_R1	TE	0	euploidy
ST0102	185442	8370	3.077512106	human_E10_D6_Allo_ST_32	ST0102_R1.sc32	E10	5BC	D6	Fresh	ST0102	ST	ST0102_R1	TE	3	aneuploidy
ST0102	99559	6516	3.606906457	human_E10_D6_Allo_ST_33	ST0102_R1.sc33	E10	5BC	D6	Fresh	ST0102	ST	ST0102_R1	TE	0	euploidy
ST0102	97127	6911	3.30083293	human_E10_D6_Allo_ST_43	ST0102_R1.sc43	E10	5BC	D6	Fresh	ST0102	ST	ST0102_R1	TE	0	euploidy
ST0102	358834	10031	2.918619752	human_E10_D6_Allo_ST_45	ST0102_R1.sc45	E10	5BC	D6	Fresh	ST0102	ST	ST0102_R1	TE	0	euploidy
ST0102	34841	5059	5.370109928	human_E10_D6_Allo_ST_5	ST0102_R1.sc5	E10	5BC	D6	Fresh	ST0102	ST	ST0102_R1	TE	0	euploidy
ST0102	102737	8486	3.731859019	human_E10_D6_Allo_ST_6	ST0102_R1.sc6	E10	5BC	D6	Fresh	ST0102	ST	ST0102_R1	TE	2	aneuploidy
ST0102	101462	7904	4.7613885	human_E10_D6_Allo_ST_7	ST0102_R1.sc7	E10	5BC	D6	Fresh	ST0102	ST	ST0102_R1	TE	2	aneuploidy
ST0102	163937	8724	3.24331908	human_E10_D6_Allo_ST_9	ST0102_R1.sc9	E10	5BC	D6	Fresh	ST0102	ST	ST0102_R1	TE	0	euploidy
ST0102	115926	7553	4.463192036	human_E11_D5_Cryo_NC_1	ST0102_R3.sc1	E11	4BB	D5	Cryo	ST0102	ICSI	ST0102_R3	TE	0	euploidy
ST0102	72239	5944	5.180027409	human_E11_D5_Cryo_NC_10	ST0102_R3.sc10	E11	4BB	D5	Cryo	ST0102	ICSI	ST0102_R3	TE	0	euploidy
ST0102	131858	7299	2.929666763	human_E11_D5_Cryo_NC_11	ST0102_R3.sc11	E11	4BB	D5	Cryo	ST0102	ICSI	ST0102_R3	TE	0	euploidy
ST0102	129119	7650	4.048978074	human_E11_D5_Cryo_NC_12	ST0102_R3.sc12	E11	4BB	D5	Cryo	ST0102	ICSI	ST0102_R3	EPI	0	euploidy
ST0102	97444	6780	3.858626493	human_E11_D5_Cryo_NC_13	ST0102_R3.sc13	E11	4BB	D5	Cryo	ST0102	ICSI	ST0102_R3	TE	0	euploidy
ST0102	86045	8198	4.496484398	human_E11_D5_Cryo_NC_14	ST0102_R3.sc14	E11	4BB	D5	Cryo	ST0102	ICSI	ST0102_R3	EPI	0	euploidy
ST0102	131525	7234	3.134004942	human_E11_D5_Cryo_NC_15	ST0102_R3.sc15	E11	4BB	D5	Cryo	ST0102	ICSI	ST0102_R3	EPI	0	euploidy
ST0102	183171	7610	2.930594909	human_E11_D5_Cryo_NC_16	ST0102_R3.sc16	E11	4BB	D5	Cryo	ST0102	ICSI	ST0102_R3	TE	0	euploidy
ST0102	168628	8467	3.493488626	human_E11_D5_Cryo_NC_17	ST0102_R3.sc17	E11	4BB	D5	Cryo	ST0102	ICSI	ST0102_R3	EPI	3	aneuploidy
ST0102	174379	8449	3.050826074	human_E11_D5_Cryo_NC_18	ST0102_R3.sc18	E11	4BB	D5	Cryo	ST0102	ICSI	ST0102_R3	EPI	0	euploidy
ST0102	115661	6113	3.743699259	human_E11_D5_Cryo_NC_19	ST0102_R3.sc19	E11	4BB	D5	Cryo	ST0102	ICSI	ST0102_R3	EPI	0	euploidy
ST0102	111819	7706	3.630867742	human_E11_D5_Cryo_NC_2	ST0102_R3.sc2	E11	4BB	D5	Cryo	ST0102	ICSI	ST0102_R3	EPI	0	euploidy
ST0102	113739	7738	3.460554427	human_E11_D5_Cryo_NC_20	ST0102_R3.sc20	E11	4BB	D5	Cryo	ST0102	ICSI	ST0102_R3	TE	0	euploidy
ST0102	66857	5847	3.83505093	human_E11_D5_Cryo_NC_21	ST0102_R3.sc21	E11	4BB	D5	Cryo	ST0102	ICSI	ST0102_R3	EPI	0	euploidy
ST0102	204095	8014	2.819275337	human_E11_D5_Cryo_NC_22	ST0102_R3.sc22	E11	4BB	D5	Cryo	ST0102	ICSI	ST0102_R3	TE	0	euploidy
ST0102	20882	4417	8.490566038	human_E11_D5_Cryo_NC_23	ST0102_R3.sc23	E11	4BB	D5	Cryo	ST0102	ICSI	ST0102_R3	TE	0	euploidy
ST0102	126530	7288	3.385758318	human_E11_D5_Cryo_NC_24	ST0102_R3.sc24	E11	4BB	D5	Cryo	ST0102	ICSI	ST0102_R3	EPI	0	euploidy
ST0102	167433	7120	2.795745164	human_E11_D5_Cryo_NC_25	ST0102_R3.sc25	E11	4BB	D5	Cryo	ST0102	ICSI	ST0102_R3	EPI	0	euploidy
ST0102	216320	8576	2.365477071	human_E11_D5_Cryo_NC_26	ST0102_R3.sc26	E11	4BB	D5	Cryo	ST0102	ICSI	ST0102_R3	EPI	0	euploidy
ST0102	158262	7355	2.770721967	human_E11_D5_Cryo_NC_27	ST0102_R3.sc27	E11	4BB	D5	Cryo	ST0102	ICSI	ST0102_R3	TE	0	euploidy
ST0102	35123	4816	7.089371637	human_E11_D5_Cryo_NC_28	ST0102_R3.sc28	E11	4BB	D5	Cryo	ST0102	ICSI	ST0102_R3	TE	0	euploidy
ST0102	137109	7241	2.918116243	human_E11_D5_Cryo_NC_29	ST0102_R3.sc29	E11	4BB	D5	Cryo	ST0102	ICSI	ST0102_R3	EPI	0	euploidy
ST0102	108289	8245	4.089057984	human_E11_D5_Cryo_NC_3	ST0102_R3.sc3	E11	4BB	D5	Cryo	ST0102	ICSI	ST0102_R3	EPI	0	euploidy
ST0102	328662	9022	2.283805247	human_E11_D5_Cryo_NC_30	ST0102_R3.sc30	E11	4BB	D5	Cryo	ST0102	ICSI	ST0102_R3	TE	0	euploidy
ST0102	23016	4278	7.316649287	human_E11_D5_Cryo_NC_34	ST0102_R3.sc34	E11	4BB	D5	Cryo	ST0102	ICSI	ST0102_R3	TE	0	euploidy
ST0102	181566	9165	3.493495478	human_E11_D5_Cryo_NC_35	ST0102_R3.sc35	E11	4BB	D5	Cryo	ST0102	ICSI	ST0102_R3	TE	0	euploidy
ST0102	295601	9114	2.289234475	human_E11_D5_Cryo_NC_36	ST0102_R3.sc36	E11	4BB	D5	Cryo	ST0102	ICSI	ST0102_R3	TE	0	euploidy
ST0102	128139	6423	4.236024942	human_E11_D5_Cryo_NC_37	ST0102_R3.sc37	E11	4BB	D5	Cryo	ST0102	ICSI	ST0102_R3	TE	0	euploidy
ST0102	180721	7394	2.671521295	human_E11_D5_Cryo_NC_38	ST0102_R3.sc38	E11	4BB	D5	Cryo	ST0102	ICSI	ST0102_R3	TE	0	euploidy
ST0102	120050	7339	3.332778009	human_E11_D5_Cryo_NC_39	ST0102_R3.sc39	E11	4BB	D5	Cryo	ST0102	ICSI	ST0102_R3	TE	0	euploidy
ST0102	101211	7250	3.42156485	human_E11_D5_Cryo_NC_4	ST0102_R3.sc4	E11	4BB	D5	Cryo	ST0102	ICSI	ST0102_R3	TE	0	euploidy
ST0102	207109	7644	2.839084733	human_E11_D5_Cryo_NC_40	ST0102_R3.sc40	E11	4BB	D5	Cryo	ST0102	ICSI	ST0102_R3	TE	2	aneuploidy
ST0102	357291	8931	2.408680879	human_E11_D5_Cryo_NC_41	ST0102_R3.sc41	E11	4BB	D5	Cryo	ST0102	ICSI	ST0102_R3	TE	0	euploidy
ST0102	395248	9384	2.327652512	human_E11_D5_Cryo_NC_42	ST0102_R3.sc42	E11	4BB	D5	Cryo	ST0102	ICSI	ST0102_R3	TE	0	euploidy
ST0102	161396	8207	2.715680686	human_E11_D5_Cryo_NC_43	ST0102_R3.sc43	E11	4BB	D5	Cryo	ST0102	ICSI	ST0102_R3	TE	0	euploidy
ST0102	197068	7513	3.065439341	human_E11_D5_Cryo_NC_44	ST0102_R3.sc44	E11	4BB	D5	Cryo	ST0102	ICSI	ST0102_R3	TE	0	euploidy
ST0102	308755	8582	2.386034234	human_E11_D5_Cryo_NC_45	ST0102_R3.sc45	E11	4BB	D5	Cryo	ST0102	ICSI	ST0102_R3	TE	0	euploidy
ST0102	119756	7672	4.023180467	human_E11_D5_Cryo_NC_46	ST0102_R3.sc46	E11	4BB	D5	Cryo	ST0102	ICSI	ST0102_R3	TE	0	euploidy
ST0102	385071	10175	2.305029462	human_E11_D5_Cryo_NC_47	ST0102_R3.sc47	E11	4BB	D5	Cryo	ST0102	ICSI	ST0102_R3	TE	0	euploidy
ST0102	358631	9303	2.380998854	human_E11_D5_Cryo_NC_48	ST0102_R3.sc48	E11	4BB	D5	Cryo	ST0102	ICSI	ST0102_R3	TE	0	euploidy
ST0102	444659	10039	2.180322449	human_E11_D5_Cryo_NC_49	ST0102_R3.sc49	E11	4BB	D5	Cryo	ST0102	ICSI	ST0102_R3	TE	0	euploidy
ST0102	28890	5082	5.621322257	human_E11_D5_Cryo_NC_5	ST0102_R3.sc5	E11	4BB	D5	Cryo	ST0102	ICSI	ST0102_R3	EPI	1	aneuploidy
ST0102	381977	9039	2.144893541	human_E11_D5_Cryo_NC_50	ST0102_R3.sc50	E11	4BB	D5	Cryo	ST0102	ICSI	ST0102_R3	TE	0	euploidy
ST0102	592274	10351	2.039765379	human_E11_D5_Cryo_NC_51	ST0102_R3.sc51	E11	4BB	D5	Cryo	ST0102	ICSI	ST0102_R3	TE	0	euploidy
ST0102	260232	7537	2.358280304	human_E11_D5_Cryo_NC_52	ST0102_R3.sc52	E11	4BB	D5	Cryo	ST0102	ICSI	ST0102_R3	TE	0	euploidy
ST0102	223850	8263	2.951530042	human_E11_D5_Cryo_NC_53	ST0102_R3.sc53	E11	4BB	D5	Cryo	ST0102	ICSI	ST0102_R3	TE	0	euploidy
ST0102	91079	7050	3.630913822	human_E11_D5_Cryo_NC_56	ST0102_R3.sc56	E11	4BB	D5	Cryo	ST0102	ICSI	ST0102_R3	TE	0	euploidy
ST0102	213097	7639	3.400798697	human_E11_D5_Cryo_NC_58	ST0102_R3.sc58	E11	4BB	D5	Cryo	ST0102	ICSI	ST0102_R3	TE	0	euploidy
ST0102	67725	6404	4.540420819	human_E11_D5_Cryo_NC_6	ST0102_R3.sc6	E11	4BB	D5	Cryo	ST0102	ICSI	ST0102_R3	EPI	1	aneuploidy
ST0102	176870	8673	3.926612766	human_E11_D5_Cryo_NC_60	ST0102_R3.sc60	E11	4BB	D5	Cryo	ST0102	ICSI	ST0102_R3	TE	0	euploidy
ST0102	236204	8695	3.863609422	human_E11_D5_Cryo_NC_61	ST0102_R3.sc61	E11	4BB	D5	Cryo	ST0102	ICSI	ST0102_R3	TE	0	euploidy
ST0102	218483	8128	2.877569422	human_E11_D5_Cryo_NC_63	ST0102_R3.sc63	E11	4BB	D5	Cryo	ST0102	ICSI	ST0102_R3	TE	0	euploidy
ST0102	143339	7707	3.846127014	human_E11_D5_Cryo_NC_64	ST0102_R3.sc64	E11	4BB	D5	Cryo	ST0102	ICSI	ST0102_R3	TE	0	euploidy
ST0102	180769	8017	3.02098258	human_E11_D5_Cryo_NC_65	ST0102_R3.sc65	E11	4BB	D5	Cryo	ST0102	ICSI	ST0102_R3	TE	0	euploidy
ST0102	393625	9206	2.278818673	human_E11_D5_Cryo_NC_66	ST0102_R3.sc66	E11	4BB	D5	Cryo	ST0102	ICSI	ST0102_R3	TE	0	euploidy
ST0102	483802	10093	2.226737384	human_E11_D5_Cryo_NC_67	ST0102_R3.sc67	E11	4BB	D5	Cryo	ST0102	ICSI	ST0102_R3	TE	0	euploidy
ST0102	296069	8351	2.873654452	human_E11_D5_Cryo_NC_68	ST0102_R3.sc68	E11	4BB	D5	Cryo	ST0102	ICSI	ST0102_R3	TE	0	euploidy
ST0102	133986	6945	3.119728927	human_E11_D5_Cryo_NC_69	ST0102_R3.sc69	E11	4BB	D5	Cryo	ST0102	ICSI	ST0102_R3	TE	0	euploidy
ST0102	77584	6607	5.265260879	human_E11_D5_Cryo_NC_7	ST0102_R3.sc7	E11	4BB	D5	Cryo	ST0102	ICSI	ST0102_R3	TE	0	euploidy
ST0102	87842	7760	3.352610369	human_E11_D5_Cryo_NC_8	ST0102_R3.sc8	E11	4BB	D5	Cryo	ST0102	ICSI	ST0102_R3	TE	0	euploidy
ST0102	198012	8282	2.41904531	human_E11_D5_Cryo_NC_9	ST0102_R3.sc9	E11	4BB	D5	Cryo	ST0102	ICSI	ST0102_R3	TE	0	euploidy
ST0102	83248	6627	4.360465116	human_E12_D5_Cryo_NC_1	ST0102_R3.sc73	E12	4BC	D5	Cryo	ST0102	ICSI	ST0102_R3	TE	1	aneuploidy
ST0102	116746	6631	4.233121477	human_E12_D5_Cryo_NC_10	ST0102_R3.sc82	E12	4BC	D5	Cryo	ST0102	ICSI	ST0102_R3	TE	1	aneuploidy
ST0102	333503	8941	2.410473069	human_E12_D5_Cryo_NC_12	ST0102_R3.sc84	E12	4BC	D5	Cryo	ST0102	ICSI	ST0102_R3	TE	2	aneuploidy
ST0102	71351	6464	4.634833429	human_E12_D5_Cryo_NC_13	ST0102_R3.sc85	E12	4BC	D5	Cryo	ST0102	ICSI	ST0102_R3	TE	2	aneuploidy
ST0102	288652	8123	2.939179358	human_E12_D5_Cryo_NC_14	ST0102_R3.sc86	E12	4BC	D5	Cryo	ST0102	ICSI	ST0102_R3	TE	1	aneuploidy
ST0102	228034	8656	3.343799609	human_E12_D5_Cryo_NC_15	ST0102_R3.sc87	E12	4BC	D5	Cryo	ST0102	ICSI	ST0102_R3	TE	1	aneuploidy
ST0102	103877	6943	3.841081279	human_E12_D5_Cryo_NC_16	ST0102_R3.sc88	E12	4BC	D5	Cryo	ST0102	ICSI	ST0102_R3	TE	0	euploidy
ST0102	286154	7716	3.533761541	human_E12_D5_Cryo_NC_17	ST0102_R3.sc89	E12	4BC	D5	Cryo	ST0102	ICSI	ST0102_R3	TE	1	aneuploidy
ST0102	156763	6889	3.377710302	human_E12_D5_Cryo_NC_18	ST0102_R3.sc90	E12	4BC	D5	Cryo	ST0102	ICSI	ST0102_R3	TE	1	aneuploidy
ST0102	216709	8305	4.27670286	human_E12_D5_Cryo_NC_19	ST0102_R3.sc91	E12	4BC	D5	Cryo	ST0102	ICSI	ST0102_R3	TE	1	aneuploidy
ST0102	182852	6547	3.773543631	human_E12_D5_Cryo_NC_2	ST0102_R3.sc74	E12	4BC	D5	Cryo	ST0102	ICSI	ST0102_R3	TE	1	aneuploidy
ST0102	534444	9785	3.205761502	human_E12_D5_Cryo_NC_20	ST0102_R3.sc92	E12	4BC	D5	Cryo	ST0102	ICSI	ST0102_R3	EPI	1	aneuploidy
ST0102	95832	6596	3.509266216	human_E12_D5_Cryo_NC_21	ST0102_R3.sc93	E12	4BC	D5	Cryo	ST0102	ICSI	ST0102_R3	TE	1	aneuploidy
ST0102	247536	8164	2.865037813	human_E12_D5_Cryo_NC_22	ST0102_R3.sc94	E12	4BC	D5	Cryo	ST0102	ICSI	ST0102_R3	EPI	1	aneuploidy
ST0102	241950	8796	3.740028932	human_E12_D5_Cryo_NC_23	ST0102_R3.sc95	E12	4BC	D5	Cryo	ST0102	ICSI	ST0102_R3	EPI	1	aneuploidy
ST0102	541175	9910	2.601930984	human_E12_D5_Cryo_NC_24	ST0102_R3.sc96	E12	4BC	D5	Cryo	ST0102	ICSI	ST0102_R3	EPI	1	aneuploidy
ST1024	49197	5718	6.311360449	human_E12_D5_Cryo_NC_27	ST1024_R1.sc3	E12	4BC	D5	Cryo	ST1024	ICSI	ST1024_R1	TE	1	aneuploidy
ST1024	49385	5621	5.507745267	human_E12_D5_Cryo_NC_28	ST1024_R1.sc4	E12	4BC	D5	Cryo	ST1024	ICSI	ST1024_R1	TE	0	euploidy
ST1024	26541	4507	9.050148826	human_E12_D5_Cryo_NC_30	ST1024_R1.sc6	E12	4BC	D5	Cryo	ST1024	ICSI	ST1024_R1	TE	1	aneuploidy
ST1024	48733	5542	9.032893522	human_E12_D5_Cryo_NC_31	ST1024_R1.sc7	E12	4BC	D5	Cryo	ST1024	ICSI	ST1024_R1	TE	1	aneuploidy
ST1024	31066	5067	6.350994657	human_E12_D5_Cryo_NC_32	ST1024_R1.sc8	E12	4BC	D5	Cryo	ST1024	ICSI	ST1024_R1	TE	1	aneuploidy
ST1024	83665	6535	4.763043089	human_E12_D5_Cryo_NC_33	ST1024_R1.sc9	E12	4BC	D5	Cryo	ST1024	ICSI	ST1024_R1	TE	0	euploidy
ST1024	29493	4303	6.615129014	human_E12_D5_Cryo_NC_35	ST1024_R1.sc11	E12	4BC	D5	Cryo	ST1024	ICSI	ST1024_R1	TE	1	aneuploidy
ST1024	45161	5158	6.50782755	human_E12_D5_Cryo_NC_36	ST1024_R1.sc12	E12	4BC	D5	Cryo	ST1024	ICSI	ST1024_R1	TE	0	euploidy
ST1024	47744	5423	6.719168901	human_E12_D5_Cryo_NC_37	ST1024_R1.sc13	E12	4BC	D5	Cryo	ST1024	ICSI	ST1024_R1	TE	1	aneuploidy
ST0102	119986	7569	4.591368993	human_E12_D5_Cryo_NC_4	ST0102_R3.sc76	E12	4BC	D5	Cryo	ST0102	ICSI	ST0102_R3	EPI	2	aneuploidy
ST1024	60924	5668	5.879456372	human_E12_D5_Cryo_NC_41	ST1024_R1.sc17	E12	4BC	D5	Cryo	ST1024	ICSI	ST1024_R1	TE	1	aneuploidy
ST1024	49275	5377	10.2283105	human_E12_D5_Cryo_NC_42	ST1024_R1.sc18	E12	4BC	D5	Cryo	ST1024	ICSI	ST1024_R1	TE	1	aneuploidy
ST1024	26094	4373	8.64566567	human_E12_D5_Cryo_NC_44	ST1024_R1.sc20	E12	4BC	D5	Cryo	ST1024	ICSI	ST1024_R1	TE	1	aneuploidy
ST1024	100798	7634	5.077481696	human_E12_D5_Cryo_NC_46	ST1024_R1.sc22	E12	4BC	D5	Cryo	ST1024	ICSI	ST1024_R1	TE	2	aneuploidy
ST0102	453176	9768	1.705959715	human_E12_D5_Cryo_NC_5	ST0102_R3.sc77	E12	4BC	D5	Cryo	ST0102	ICSI	ST0102_R3	EPI	1	aneuploidy
ST1024	45140	5738	7.015950377	human_E12_D5_Cryo_NC_51	ST1024_R1.sc27	E12	4BC	D5	Cryo	ST1024	ICSI	ST1024_R1	TE	1	aneuploidy
ST1024	33397	5206	10.01287541	human_E12_D5_Cryo_NC_52	ST1024_R1.sc28	E12	4BC	D5	Cryo	ST1024	ICSI	ST1024_R1	TE	1	aneuploidy
ST1024	35876	5461	8.37886052	human_E12_D5_Cryo_NC_56	ST1024_R1.sc32	E12	4BC	D5	Cryo	ST1024	ICSI	ST1024_R1	TE	1	aneuploidy
ST0102	337439	8829	3.100115873	human_E12_D5_Cryo_NC_7	ST0102_R3.sc79	E12	4BC	D5	Cryo	ST0102	ICSI	ST0102_R3	EPI	1	aneuploidy
ST1003	116095	8681	3.363624618	human_E13_D6_Cryo_NC_10	ST1003_R3.sc10	E13	4CB	D6	Cryo	ST1003	ICSI	ST1003_R3	TE	0	euploidy
ST1003	41692	6610	4.557229205	human_E13_D6_Cryo_NC_11	ST1003_R3.sc11	E13	4CB	D6	Cryo	ST1003	ICSI	ST1003_R3	TE	0	euploidy
ST1003	19841	4271	5.599516153	human_E13_D6_Cryo_NC_12	ST1003_R3.sc12	E13	4CB	D6	Cryo	ST1003	ICSI	ST1003_R3	TE	0	euploidy
ST1003	51791	6519	4.713174104	human_E13_D6_Cryo_NC_13	ST1003_R3.sc13	E13	4CB	D6	Cryo	ST1003	ICSI	ST1003_R3	TE	1	aneuploidy
ST1003	35097	7349	5.499045502	human_E13_D6_Cryo_NC_14	ST1003_R3.sc14	E13	4CB	D6	Cryo	ST1003	ICSI	ST1003_R3	TE	0	euploidy
ST1003	146036	9312	3.469692405	human_E13_D6_Cryo_NC_15	ST1003_R3.sc15	E13	4CB	D6	Cryo	ST1003	ICSI	ST1003_R3	TE	0	euploidy
ST1003	60626	6559	4.714149045	human_E13_D6_Cryo_NC_16	ST1003_R3.sc16	E13	4CB	D6	Cryo	ST1003	ICSI	ST1003_R3	TE	0	euploidy
ST1003	122176	8741	3.476132792	human_E13_D6_Cryo_NC_17	ST1003_R3.sc17	E13	4CB	D6	Cryo	ST1003	ICSI	ST1003_R3	TE	0	euploidy
ST1003	88162	8151	4.032349538	human_E13_D6_Cryo_NC_18	ST1003_R3.sc18	E13	4CB	D6	Cryo	ST1003	ICSI	ST1003_R3	TE	0	euploidy
ST1003	53949	7412	4.135387125	human_E13_D6_Cryo_NC_19	ST1003_R3.sc19	E13	4CB	D6	Cryo	ST1003	ICSI	ST1003_R3	EPI	0	euploidy
ST1003	62736	7231	4.485462892	human_E13_D6_Cryo_NC_2	ST1003_R3.sc2	E13	4CB	D6	Cryo	ST1003	ICSI	ST1003_R3	TE	0	euploidy
ST1003	44370	6677	4.563894523	human_E13_D6_Cryo_NC_20	ST1003_R3.sc20	E13	4CB	D6	Cryo	ST1003	ICSI	ST1003_R3	TE	0	euploidy
ST1003	36055	5704	5.278047428	human_E13_D6_Cryo_NC_21	ST1003_R3.sc21	E13	4CB	D6	Cryo	ST1003	ICSI	ST1003_R3	TE	0	euploidy
ST1003	81404	7814	3.845019901	human_E13_D6_Cryo_NC_22	ST1003_R3.sc22	E13	4CB	D6	Cryo	ST1003	ICSI	ST1003_R3	TE	0	euploidy
ST1003	60000	7201	4.091666667	human_E13_D6_Cryo_NC_24	ST1003_R3.sc24	E13	4CB	D6	Cryo	ST1003	ICSI	ST1003_R3	TE	0	euploidy
ST1003	90329	7602	3.497215734	human_E13_D6_Cryo_NC_25	ST1003_R3.sc25	E13	4CB	D6	Cryo	ST1003	ICSI	ST1003_R3	TE	0	euploidy
ST1003	103153	8169	3.307707968	human_E13_D6_Cryo_NC_26	ST1003_R3.sc26	E13	4CB	D6	Cryo	ST1003	ICSI	ST1003_R3	TE	0	euploidy
ST1003	129022	8759	3.623413061	human_E13_D6_Cryo_NC_27	ST1003_R3.sc27	E13	4CB	D6	Cryo	ST1003	ICSI	ST1003_R3	TE	0	euploidy
ST1003	72570	8014	4.114647926	human_E13_D6_Cryo_NC_28	ST1003_R3.sc28	E13	4CB	D6	Cryo	ST1003	ICSI	ST1003_R3	TE	0	euploidy
ST1003	44405	6474	4.540029276	human_E13_D6_Cryo_NC_29	ST1003_R3.sc29	E13	4CB	D6	Cryo	ST1003	ICSI	ST1003_R3	TE	0	euploidy
ST1003	73309	7299	3.774434244	human_E13_D6_Cryo_NC_30	ST1003_R3.sc30	E13	4CB	D6	Cryo	ST1003	ICSI	ST1003_R3	TE	0	euploidy
ST1003	18647	4598	5.609481418	human_E13_D6_Cryo_NC_31	ST1003_R3.sc31	E13	4CB	D6	Cryo	ST1003	ICSI	ST1003_R3	TE	1	aneuploidy
ST1003	79572	7043	3.718644749	human_E13_D6_Cryo_NC_33	ST1003_R3.sc33	E13	4CB	D6	Cryo	ST1003	ICSI	ST1003_R3	EPI	0	euploidy
ST1003	46841	6807	4.707414445	human_E13_D6_Cryo_NC_35	ST1003_R3.sc35	E13	4CB	D6	Cryo	ST1003	ICSI	ST1003_R3	TE	0	euploidy
ST1003	25583	4633	13.00082086	human_E13_D6_Cryo_NC_36	ST1003_R3.sc36	E13	4CB	D6	Cryo	ST1003	ICSI	ST1003_R3	TE	0	euploidy
ST1003	32057	4939	8.934086159	human_E13_D6_Cryo_NC_37	ST1003_R3.sc37	E13	4CB	D6	Cryo	ST1003	ICSI	ST1003_R3	TE	0	euploidy
ST1003	23302	4549	6.248390696	human_E13_D6_Cryo_NC_38	ST1003_R3.sc38	E13	4CB	D6	Cryo	ST1003	ICSI	ST1003_R3	TE	0	euploidy
ST1003	66664	6448	3.864154566	human_E13_D6_Cryo_NC_40	ST1003_R3.sc40	E13	4CB	D6	Cryo	ST1003	ICSI	ST1003_R3	TE	0	euploidy
ST1003	85112	7164	3.563539806	human_E13_D6_Cryo_NC_42	ST1003_R3.sc42	E13	4CB	D6	Cryo	ST1003	ICSI	ST1003_R3	EPI	0	euploidy
ST1003	14044	4560	6.379948733	human_E13_D6_Cryo_NC_5	ST1003_R3.sc5	E13	4CB	D6	Cryo	ST1003	ICSI	ST1003_R3	EPI	0	euploidy
ST1003	42172	5892	5.027032154	human_E13_D6_Cryo_NC_7	ST1003_R3.sc7	E13	4CB	D6	Cryo	ST1003	ICSI	ST1003_R3	TE	0	euploidy
ST1003	132306	8301	3.655163031	human_E14_D6_Cryo_NC_12	ST1003_R3.sc54	E14	4CB	D6	Cryo	ST1003	ICSI	ST1003_R3	TE	0	euploidy
ST1003	190740	8850	2.629757785	human_E14_D6_Cryo_NC_13	ST1003_R3.sc55	E14	4CB	D6	Cryo	ST1003	ICSI	ST1003_R3	TE	0	euploidy
ST1003	82356	6869	4.955315945	human_E14_D6_Cryo_NC_15	ST1003_R3.sc57	E14	4CB	D6	Cryo	ST1003	ICSI	ST1003_R3	TE	0	euploidy
ST1003	158567	8547	3.494421916	human_E14_D6_Cryo_NC_16	ST1003_R3.sc58	E14	4CB	D6	Cryo	ST1003	ICSI	ST1003_R3	TE	0	euploidy
ST1003	53735	6853	6.306876338	human_E14_D6_Cryo_NC_17	ST1003_R3.sc59	E14	4CB	D6	Cryo	ST1003	ICSI	ST1003_R3	TE	0	euploidy
